Tweet,Nilai,,Tidak Percaya,Percaya
@SPlandemic paket tersedia yg mau fucksin https://t.co/nnFntbGcP2,Tidak Percaya,,,
@SPlandemic bahkan fucksin bisa menghasilkan duit lebih banyak dari penjual motor😂,Tidak Percaya,,,
@arifbsantoso @erickthohir @KemenBUMN @BudiGSadikin @KemenkesRI @PBIDI Pengen jalan-jalan sambil fucksin? Sudah ada paket hemat nya zheyenk https://t.co/zLJHiVge0g,Tidak Percaya,,,
ini mrip dgn kondisi sy....jujur sy g mau di fucksin..... https://t.co/P0QZ36IBBx,Tidak Percaya,,,
"Guru meninggal setelah difucksin.
Ini nyawa ndro...
Fucksin habis bisa dibeli, lah nyawa mo beli dimana ???.
Siapa yang tanggung jawabnya ???.",Tidak Percaya,,,
Keringet dingin karena efek fucksin,Tidak Percaya,,,
"Yang mewajibkan registrasi itu yg seharusnya bertanggung jwb penuh

Layaknya yg mewajibkan fucksin,harus bertanggung jwb penuh apabila ada lehilangan nyawa&amp;dampak lain dari fucksin tsb https://t.co/bOWRp5JMOC",Tidak Percaya,,,
@OfficialiNewsTV Innalillahi... Mengerikan fucksin..😅,Tidak Percaya,,,
@Wedhus999 @Minang_cyber @CahAngonLagi @t8eez_ @nullbyt8_ @HmEi7_Real @New_Reborn989 @Legi0n_B4ttl307 @bemasterpiece @CasperBeWin1 @UUs_4nC35am___ Para dedengkot global illuminati yg punya bisnis fucksin untuk agenda 500 jt jiwa penduduk bumi . https://t.co/uGpYLB9mSm,Tidak Percaya,,,
@__K3raSakti__ 😳😳 mesti siap2 betina gw nih klo di fucksin,Tidak Percaya,,,
"@HendraBunawi5 @lesifela @geloraco Mgkn si zionis tau produk nya si komunis bermasalah,wong rakyat jg byk yg gk maubdi fucksin kok,cm di haruskan aja",Tidak Percaya,,,
@alaiumg4mbreng siap melakukan fucksin from home😶,Tidak Percaya,,,
FUCKsin membuatku tepar😓,Tidak Percaya,,,
"@kompascom Sama kayak fucksin Astrazeneca dari jutaan yg meninggal 3 di Indonesia, sama pula kaya mudik ga semua sakit banyak yg sehat2 , jadi ga usah lebay Lo media",Tidak Percaya,,,
@sheelmiiee Kan sesuai namanya FUCKSIN,Tidak Percaya,,,
"Kalo dah di fucksin gini ada nyamuk gigit aku, dia ngisep darah apa ngisep fucksin?",Tidak Percaya,,,
fucksin ke dua kira-kira efek nya apa ya,Tidak Percaya,,,
@MassaSoekardi Ada temen bilang gini klo emang fucksin racun rokok aja kalian isap trus aq jawab Ada gk rokok yg baru isap sebungkus langsung lumpuh?kicep dia 🤣🤣,Tidak Percaya,,,
"Berani ngancem2.. ckck
Tp pas kejadian warganya ada yg Meninggal sehabis Fucksin ga da yg mau TanggungJawab 😠😠 sialan tu pejabat2 negara. https://t.co/mpS7eH7h3D",Tidak Percaya,,,
"@SPlandemic Iya,,mau aja di Fucksin😂😂😂",Tidak Percaya,,,
@SPlandemic Herannya..banyak jug yg mau d fucksin eaa😂😂😂...,Tidak Percaya,,,
...langsung pemasok fucksin kasak-kusuk cari2 bahan buat 'membungkam' ini orang...🤭🤭 https://t.co/VvwqGfkbIP,Tidak Percaya,,,
@SPlandemic dia ingin cari cara bagaimana memasukkan nanochip kedalam fucksin.,Tidak Percaya,,,
@Trikus2012 @asik_mulu @fancyaskingmet1 @saveindonesia20 @darakasiwi @BangPitung_AJW @Wedhus999 @manuskele Trus fucksin untuk apa klo banyak yg sembuh?,Tidak Percaya,,,
"@Trikus2012 @asik_mulu @fancyaskingmet1 @saveindonesia20 @darakasiwi @BangPitung_AJW @Wedhus999 @manuskele Klo lo bilang demi kepentingan rakyat pikirin juga mrk yg lumpuh,buta,bahkan meninggal stlh di fucksin meskipun sampe botak fucksin dianggap gk pernah salah",Tidak Percaya,,,
@Trikus2012 @asik_mulu @fancyaskingmet1 @saveindonesia20 @darakasiwi @BangPitung_AJW @Wedhus999 @manuskele Ngikut ndoro Bill gates yah?ngurang2in Penduduk bumi lewat fucksin? https://t.co/lppHWW9ZIs,Tidak Percaya,,,
"orang2 abis fucksin pada pegel2 ama panas dingin, abis itu izin kerja.

kalo gue abis fucksin, kerasnya hidup gue bakal ngalahin pegel2 dan panas dingin krn efek fucksin gak ya? karena harus terus bekerja usaha agar tidak izin",Tidak Percaya,,,
"Wajar, lha rakyatnya mmg mau di-genosida-kan via: Covid-19 dg segala perangkat pembunuhnya (lockdown, fucksin, PCR Test, dsj.).

Indonesia Masuk Dalam Daftar Negara Yang Tolak Resolusi PBB Untuk Pencegahan Genosida https://t.co/Qgz8Zm9YQt",Tidak Percaya,,,
@arifbsantoso Jangankan korban TBC atau DBD yg selama ini kalo mati ya dianggap mati aja. Yang mati gara2 fucksin 1% pun dianggap cuma 1 persen oleh kaum pemuja kopit macam @erysaputra_,Tidak Percaya,,,
@detikcom virus koruptor noh sana kasih fucksin kpk,Tidak Percaya,,,
"Kita sekeluarga ga da penyakit bawaan, sebelum vaksin jg cek kesehatan dulu 😣 Om ku segar bugar cak Ali umur 60an masih gagah, encok2 ga da deh nyetir jauh masih kuat. Lah sehabis fucksin? 😭 https://t.co/QDcH0GxMyA",Tidak Percaya,,,
"@SPlandemic Untungnya aku blum mau d Fucksin ampe skg,,",Tidak Percaya,,,
@SPlandemic Untung q g mau di fucksin,Tidak Percaya,,,
"@Trikus2012 @fancyaskingmet1 @darakasiwi @Wedhus999 @manuskele @BangPitung_AJW Iya, butuh waktu berapa tahun? Bandingkan dengan PEMAKSAAN Fucksin kau itu.",Tidak Percaya,,,
"@Trikus2012 @saveindonesia20 @fancyaskingmet1 @Wedhus999 @manuskele @BangPitung_AJW Udah dikasitau oleh Epidemolog, ilmuwan juga, namun tetap ngeyel kan pengasong Fucksin bajingan? https://t.co/kp6JfQoolp",Tidak Percaya,,,
"@Trikus2012 @fancyaskingmet1 @darakasiwi @Wedhus999 @manuskele @BangPitung_AJW Ini nih medis yg pandai twisting dan ngeles.. makanya gak pernah ada sejarahnya Medis/farmasi Minta Maaf atas kesalahan vaksin. Obat maag itu gabungan dari beberapa unsur, bukan hanya Al doang. 

Back to laptop, Yg lagi difokuskan itu adl bajingan Fucksin Covid yg kau lindungi.",Tidak Percaya,,,
"@drpriono1 @aniesbaswedan @ArizaPatria @dinkesJKT Ya!. Perlu Aksi! 👍
Protokol Kewarasan 5M kita adlh:
1. Membakar masker.
2. Menolak fucksin.
3. Mematikan TV (berita² dari media² arus utama).
4. Menjabat tangan dan/atau memeluk dg kasih sayang orang² yg kita kenal.
5. Menyuarakan obyektifitas Covid bhw Covid itu jancuk!.",Tidak Percaya,,,
salah jadwal fucksin. zzzz smh,Tidak Percaya,,,
Aku abis fucksin,Tidak Percaya,,,
"@darakasiwi @Trikus2012 @fancyaskingmet1 @Wedhus999 @manuskele @BangPitung_AJW Apa betul begitu wahai Trikus? 
Saya pun orang science dan teknik, namun utk banyak hal saya kira harus kritis jika ada kejanggalan. Salah satunya Fucksin Covid ini",Tidak Percaya,,,
@Trikus2012 @dhemitKali @BangPitung_AJW @fancyaskingmet1 @Wedhus999 @manuskele Kalo Vaksin Polio dianggap benar klaim dari kalian bahwa itu bisa membuat hati 'bebas polio'. Lalu kenapa Fucksin Covid tidak bisa membuat jaminan yg sama ('bebas covid')? Malah banyak disclaimernya sebagai tameng.,Tidak Percaya,,,
@haji_biden @Andiarief__ Fucksin mandiri ini dipaksa ga ya,Tidak Percaya,,,
"@fancyaskingmet1 @Trikus2012 @darakasiwi @Wedhus999 @manuskele @BangPitung_AJW Itulah blunder dan membingungkannya para Sales Vaksin.. Disatu sisi bilang 'harus' fucksin, disisi lain bilang bahwa fucksin itu gak bikin kebal.

Lalu manfaatnya apa bambang?? Bikin bandar fucksin kaya raya?",Tidak Percaya,,,
"@Trikus2012 @fancyaskingmet1 @dhemitKali @BangPitung_AJW @Wedhus999 @manuskele Tanpa ada kritisi darimu?
Apakah Faktor penentu 'kegemilangan' itu hanya dari Fucksin? Bukan dari faktor tubuh si pasien dalam mengatasi virusnya? 
Apakah anak2 yg meninggal/lumpuh/dll itu gak dihitung sebagai 'keberhasilan' fucksin juga?",Tidak Percaya,,,
"@Trikus2012 @BangPitung_AJW @dhemitKali @fancyaskingmet1 @Wedhus999 @manuskele Nah ini contoh bagus lagi,

Para pengasong Fucksin ini sll mbanggakan sukses mengatasi penyakit (katanya) karena Fucksin. Namun, ketika anak2 yg divaksin Polio, DPT, tsb mengalami kefatalan/kelumpuhan dsb, apakah pernah mengakui itu efek dari Fucksin tersebut? Tidak. Denial.",Tidak Percaya,,,
"@fancyaskingmet1 @Trikus2012 @dhemitKali @Wedhus999 @manuskele @BangPitung_AJW Kalo Efek Samping dari MEDIS dia langsung YAKIN dan PERCAYA aja sis, yg penting 'janji surga' dari Fucksin bisa diperoleh (akan kebal virus, bla bla bla).. dibandingkan EFEK SAMPING dari Non-Medis, mereka Auto Reject.. 😅😅",Tidak Percaya,,,
@darakasiwi @Trikus2012 @fancyaskingmet1 @Wedhus999 @manuskele @BangPitung_AJW Bandar Fucksin sedang menikmati PANEN CUAN nya.. sementara Salesnya disini masih berjuang jualan melalui promo lewat pemerintah (yg telah lalai itu)..,Tidak Percaya,,,
"@Trikus2012 @fancyaskingmet1 @dhemitKali @Wedhus999 @manuskele @BangPitung_AJW Ini contoh bagus, 
butuh waktu sekian lama utk membuat obat sakit kepala yg minim efek samping..

Bandingkan dengan Fucksin yg cuma dikebut hanya beberapa bulan saja..",Tidak Percaya,,,
"@Trikus2012 @fancyaskingmet1 @dhemitKali @Wedhus999 @manuskele @BangPitung_AJW Ah masa? Buktinya percaya aja tuh Fucksin Covid dibuat dalam beberapa bulan doang. Mengabaikan pakem riset ilmiah yg butuh pembuktian dan waktu panjang. Contohnya, Fucksin Meningitis, butuh berapa tahun?

Dipercepat, untuk tujuan apa? PANEN duid?",Tidak Percaya,,,
Tipu tipu broker fucksin buat gaduh guna ambil untung banyak banyak bahhhhh,Tidak Percaya,,,
"Efek fucksin yang aing rasain pegel setengah badan yg belah Kiri
Apalagi bagian lengan",Tidak Percaya,,,
@detikcom kan doi duta kopet n duta fucksin. Bebassss!,Tidak Percaya,,,
"@zarazettirazr fucksin gotong royong emg hsl minta2 ke perusahaan, spy bayarin fucksinnya. Samalah kyk bpjs. Mau dibikin smua yg masuk prusahaan syaratnya dienjus fucksin. no wonderlah ekonomi meroket 7%. Karna jualan fucksinnya laku, bukan karna rakyatnya sehat😅",Tidak Percaya,,,
"Sumpaa aku tackut fucksin 😭
Alasan apa yg worth it .. please help 😭
Apa aku harus hamil juga biar ga di fucksin? 🥺 https://t.co/sCPoXcDMZ0",Tidak Percaya,,,
Antri mau di fucksin 😅,Tidak Percaya,,,
@_Banyoe Masih ngeles katanya jutaan yg di fucksin baik2 aja,Tidak Percaya,,,
"@SKYs_isGood @Rainbow6Game nanti,aku abis fucksin lemes jdnya",Tidak Percaya,,,
"@HitsIndonesia_ @rudeski83 @anakpapua_ @FriskaDavina @Yuyunmaria3 @azis_prt @NesyaZhafira @IkonPapua Emang kamu paham apa tentang ilmu vaksin ??
 
Dibayar berapa sih jadi DOMBA penyembah FUCKSIN?",Tidak Percaya,,,
"kopit survival 99%
”Itu 1% juga nyawa“
meninggal krn fucksin 1%
”Ya 1% dibanding 99% juga dikit kok yg meninggal“

Emang dasar niatnya mau jualan obat kok. Masih percaya kopit seberbahaya itu?",Tidak Percaya,,,
"@saveindonesia20 Vaksinasi Covid memang di-design untuk ""memperpanjang scamdemic"" mjd banyak gelombang!.
Gelombang si penerima fucksin akan optimum nanti pada 2-3 thn mendatang.
Selamat .... babak belur!.",Tidak Percaya,,,
"@fancyaskingmet1 @Trikus2012 @manuskele @Wedhus999 @BangPitung_AJW Debat Ini pula yg terjadi pada saya dan sodara saya yg dokter.. mirip2 argumentasinya dengan Buzzerp medis diatas. 😅.

Maklumlah sekolah puluhan tahun di kedokteran, 'cuci otak' dari medisnya udah berhasil. 

Tapi kemakan sendiri omongannya ttg riset Fucksin Covid yg prematur.",Tidak Percaya,,,
"Sekedar mengingatkan, perjalanan menuju kubur tak pernah libur.

Jangan mudah tertipu dengan Fucksin karena syarat mati tak mengenal usia muda ataupun menunggu tua. https://t.co/3iFuRnD5We",Tidak Percaya,,,
"@fancyaskingmet1 Seandainya Fucksin menyebabkan kematian, Mereka masih pakai, Gila kan😂

Sementara orang² tnp Fucksin bisa hidup normal.",Tidak Percaya,,,
@nic04722 @rahmargha @dr_koko28 Kalau ga di fucksin komorbidnya enjoy aja dong berarti.,Tidak Percaya,,,
Serem nih lebih menular dan kenal fucksin mesti pake masker rangkap 10 biar gk tembus 😂🥱 https://t.co/bfjpcEkqdc,Tidak Percaya,,,
"@__H5h_Aina___ Alhamdulillah sampai sekarang jika ada yg nanya..  Kok gak fucksin,  jawabnya gak mau,  mending suntik Vitamin C dosis tinggi drpd fucksin.. 😂",Tidak Percaya,,,
"@dimasnino @arifbsantoso lanjutkan saja pake AZ, tp berdoa saja semoga itu bukan fucksin untuk terakhir kalinya dalam hidupmu 😁",Tidak Percaya,,,
@Alva47831808 @fancyaskingmet1 lu perhatikan bener2 gak jokowi disuntik fucksin??,Tidak Percaya,,,
"@intanipk2 @dr_koko28 Dosanya dipikul bareng ya..

Klo mati alesannya udh tuir, 
Bkn sebab fucksin https://t.co/WFJw56Qwqi",Tidak Percaya,,,
@luthfi_jm jgn lupa undang influENCER agar fucksin tsbt ampuh menangkal kopit,Tidak Percaya,,,
@diitipuu makanya banyak bgt tuh sales2 fucksin biar org2 pada mau di suntik aahh,Tidak Percaya,,,
"@luthfi_jm di no 62 fucksin udh dipesan dgn ngeluarin cuan ga sdikit, jdilah kopit di no 62 ini dijdikan bisnis agar fukcsin yg udh dipesan tsbt bs terjual spya modal balik.. alih2 dpt untung gede sampe2 alat tes bekas msih dipake ulang. no 62 ini gajelas emang",Tidak Percaya,,,
"Dampak FuckSin Covid pada angka kematian.

Kesimpulan:
FuckSin memang ""memperpanjang scamdemi Covid""!.

👇
https://t.co/NFXtGPY3K4",Tidak Percaya,,,
"kalian tau ga kalo negara2 maju diluar sana udah pada demo buat no masker, no lockdown dan no fucksin? nanya aja nih, kalo tau jawab kalo gatau ya diem2 aja",Tidak Percaya,,,
"Penggunaan Injeksi makin kesini makin menemui banyak masalah

Kelumpuhan dan kematian. 
#AstraZenaca Fucksin  https://t.co/DoGwOGrQhT",Tidak Percaya,,,
"@rokandt Semua anak sekolah mau di inject fucksin sebelum sekolah, memang sudah gilaaa!!!",Tidak Percaya,,,
@ganafmargi @nic04722 @NeiRaham Ini Salah satunya Penjual fucksin https://t.co/NTcfg4nRuN,Tidak Percaya,,,
"Silakan fucksin
Silakan taat prokontol
Silakan percayai alat PiCiaR, SW4b, RePIDTES, ANTIngen, genoseDA dll

Semoga aing dan kaum yg serupa selama ini keliru

Kayanya ini bakal jd last post soal TRUTH n HUMANITY dr aing.
Soalnya ga laku😆 Lies dan bahan hujatan lebih memikat sih https://t.co/Xt2c7zTpCJ",Tidak Percaya,,,
"@NinjaCir3ng @P3nj3l4j4h_id @RiuRizkiUtomo_ @kutang_bolong @ini_d00m @03__nakula Cobak liat si ibuk dokter fucksin palsu.

Masih juga ajak² orang utk percaya sama ACT nya si UBN?! jelas2 itu lembaga yg  pernah ngentit donasi atasnamakan rakyat suriah, eh larinya ke pemberontak terafiliasi dg ISIS!!

Akankah modus sama dipake utk palestina??

Asu tenan 😡 https://t.co/kIQpZuQkNb",Tidak Percaya,,,
...sebenarnya ini fucksin untuk diperjual-belikan atau termasuk yang gratis diberikan ke masyarakat?...🤔🤔 https://t.co/20ZaTkn9XJ,Tidak Percaya,,,
wkwk masa kalau udah positif dan sembuh harus di fucksin lagi sihh males bangett,Tidak Percaya,,,
Ini fucksin bang. https://t.co/2wa6VqahqN,Tidak Percaya,,,
"Indonesia bikin vaksin esemka sama mobil nusantara. Jaringannya lokal, interlokal, atau SLJJ? https://t.co/aiN1dmeMul",Tidak Percaya,,,
"Ya...mereka itulah mafianya, namun mereka fitnah BPOM sebagai mafia vaksin!

Mereka fitnah BPOM halangi vaksinasi dan halangi vaksin 'nusantara', padahal Terawan dll itulah mafianya!",Tidak Percaya,,,
"Mereka adlaah MAFIA korupsi pengadaan VAKSIN MAUT (yg disamarkan sebagai 'vaksin nusantara', padahal buatan Amerika dan bagian dari mafia vaksin Internasional yg wajib diburu Interpol juga), namun MEREKA FITNAH BPOM sebagai mafianya!",Tidak Percaya,,,
"Lagi, Guru Meninggal Usai Disuntik Vaksin Sinovac https://t.co/YDOQYixk4G",Tidak Percaya,,,
"Lagi, Guru Meninggal Usai Disuntik Vaksin Sinovac https://t.co/zGKGU0UvtI",Tidak Percaya,,,
Vaksin Nusantara ?Struktur Masalah https://t.co/7Bs6dPcveN,Tidak Percaya,,,
"Dan di sana TERLIHAT JELAS BAHWA ITU BUKAN VAKSIN INDONESIA!

NAMANYA SAJA YG VAKSIN NUSANTARA, PADAHAL PESANAN ASING, LETAL, UNTUK PROFIT MAUT SAJA!",Tidak Percaya,,,
Kejahatan Terawan berikutnya adalah terlibat jejaring korupsi dengan DPR-Oligarki dan pengusaha korup terkait pengadaan  'Vaksin Nusantara'.,Tidak Percaya,,,
"Pegawainya Terlibat Jual Vaksin Ilegal, Kemenkumham Dukung Poldasu Tegakkan Hukum https://t.co/F1Z5FuIjcG",Tidak Percaya,,,
"Pegawainya Terlibat Jual Vaksin Ilegal, Kemenkumham Dukung Poldasu Tegakkan Hukum https://t.co/jRKU6eieZ3",Tidak Percaya,,,
"Di Indonesia kayanya mustahil si Sinopharm bisa jd dosis ketiga. Kan pny swasta. Sinovac kan pny pemerintah China. Blm lagi ada AZ yang diendorse oleh Pak Wapres kita tercinta. Apalagi Nusantara,,, sudah RIP
@KrisyantoOni

https://t.co/z992Pq6BRO",Tidak Percaya,,,
"@Dwifoes Awal mula palestina di jajajah asama zionis israel ngambil hak2 milik palestinan. Ini yg sedang terjadi . 
Masuk ke indonesia Zionis nusantara mengabil hak2 warga indonesia emang mau ?🤭 Indonesia adalah target Israel untuk menumpahkan virus dan menciptakann vaksin.",Tidak Percaya,,,
@nenganchi Ini seriuus Anchi? Karena sebelumnya ada namanya Vaksin Nusantara yang endingnya problematik. Kupikir karena oh okay demi membangun semangat kebangsaan.  Nah sekarang emang ada Vaksin Gotong Royong?,Tidak Percaya,,,
"@AdamPrabata @tirta_hudhi Wakakakakaaaaa.. yg no.4 itu.. ""ada bahan yang dilarang""..

Bahan dilarang koq boleh beredar dan sempat dikonsumsi publik kemarin2 itu..??? 🤔

Pengawasan-nya gimana tuh..??? 

#BubarkanBPOM

Ehh.. ntar gw dibilang buzzeRp vaksin nusantara lagi..🤦‍♂️",Tidak Percaya,,,
Uwuyyy... Msh niat bebankan Vaksin Nusantara ke swasta smtara anggaran covid ratusan T gak jelas ke mana...? Insentif nakes pun gk kbayar...?? Cuma Bajer Biadab yg msh percaya..!! https://t.co/c8IdJfyjG3,Tidak Percaya,,,
"Kemungkinan media akan diramaikan dengan update covid kembali. Entah apa maksudnya. Yg jelas percaya kepada Tuhan obat yg paling ampuh. Bukan fucksin impor, tapi gunakan vaksin Nusantara yg jelas"" Lokal.",Tidak Percaya,,,
"@detikcom HAHAHA, VAKSIN NUSANTARA TIDAK DIJUAL, MURNI PELAYANAN. SEMENTARA VAKSIN GOTONG ROYONG DIJUAL. JADI SEBENARNYA ADA MAFIA, BAIK DI BADAN BPOM MAUPUN IDI. AYOK KITA IKUTI TERUS. HAHAHA.",Tidak Percaya,,,
"@detikfinance mahal beut, dulu vaksin nusantara katanya seharga $10/dosis... ga kira2 ada pula maksimal untung 20%... masih pandemi udah mikir mau nguntungin. jangan2 biofarma jg udah nguntungin besar ini. gotong royong apanya...",Tidak Percaya,,,
"WADUCH bgmn mau percaya VAKSIN NUSANTARA  yg HASIL PRODUKSI R&amp;D SENDIRI (sdh gak peduli dgn nyawa orang lain yg penting memperkaya DIR)!

BUDAYA KORUP SDH MENYEBAR KESELURUH LEMBAGA PEMERINTAH (PROSES TOP-DOWN), MENCONTOH DR YG PALING PUNCAK PIMPINAN LEMBAGA2 TRIAS KORUPTIKA!! https://t.co/kga6AhWZFA",Tidak Percaya,,,
"SHOCK ANJIR, VAKSIN ASTRA ZENECA BATCH CTMAV547 DIHENTIIN KRN ADA 1 PEMUDA 22 TH DI JAKARTA YG MENINGGAL SEHARI SETELAH DIVAKSIN, DIDUGA KARENA VAKSIN TSB. LAH BAPAK GUE UDH DIVAKSIN AZ RABU KEMAREN DAN EMANG ADA KIPI 🤬🤬🤬 https://t.co/z7bxblw1zQ",Tidak Percaya,,,
Halah pake astra zeneca jugak banyak yg meninggoy https://t.co/00LQQKHXCn,Tidak Percaya,,,
"@ednadus Astra zeneca lagi viral, ada bberapa orang yg abis divaksin zeneca K.O alias tewas dibanding sinovacs",Tidak Percaya,,,
mampus gua astra zeneca lagi gaes mon maap yak kalo w ada salah bye. https://t.co/8r8U0oF5zm,Tidak Percaya,,,
@ProfesorZubairi @raden_jengking Istri teman tadi pagi juga meninggal setelah di vaksin astra zeneca yg kedua...,Tidak Percaya,,,
"Aku kok takut pake astra zeneca

Wajar atau lebay? 😔",Tidak Percaya,,,
"@vvon_young astra zeneca, ati2 wkwk",Tidak Percaya,,,
"Pemerintah RI menangguhkan vaksin astra zeneca krn ufa ada 3 org yg meninggal, anjg gw baru vaksin 1x gimana ni 😟😟😟😟",Tidak Percaya,,,
"Yang penting, vac bukan Astra Zeneca.... https://t.co/lzb0yeZKzD",Tidak Percaya,,,
@diaaawn Astra Zeneca bukan? Itu lagi jadi buah bibir soalnya efeknya negatif,Tidak Percaya,,,
Pemerintah menghentikan penggunaan vaksin Astra Zeneca dengan batch CTMAV547 karena dua alasan. Padahal vaksin ini sempat didistribusikan secara luas. #TempoGrafis https://t.co/y7QZh2Gf6Z https://t.co/3EPWMMEO6C,Tidak Percaya,,,
"@republikaonline Lho.. Bagaimana sih.. Koq statementnya @KemenkesRI bertentangan dengan pernyataan @BPOM_RI ttg vaksin AstraZeneca? Kan jelas disiarkan di TV bhw BPOM menarik izin edar vaksin Astra Zeneca untuk dilakukan uji dan penelitian. Kenapa begitu tidak jelas.
Koq sama2 resmi tapi &gt;&lt;?",Tidak Percaya,,,
"Adakah yang diatas umur 18 thn udah vaksin pake Astra Zeneca? Gejala setelah di vaksin apa ya? :"")

Pengen vaksin, tapi masih takut sama berita yg KIPI ituu meski beda batch",Tidak Percaya,,,
walah mana gw vaksin pake astra zeneca .. terus gimana??,Tidak Percaya,,,
"Kok astra zeneca ini makin hari berita2nya mengkhawatirkan sih... yg kmrn berita ""vaksin"" nusantara ada kelanjutan penelitiannya kah?",Tidak Percaya,,,
"@mirazh_me Ooh ga boleh ya...katanya astra zeneca itu bikin pembekuan darah...kemaren ada yg share di wag...katanya ada mayat kena covid yg dibedah, trus banyak pembekuan darah, trus di wag dikasih saran minum aspirin biar ga terjadi pembekuan darah",Tidak Percaya,,,
