@DogaHoonMain @notanonymous72 @PTI_News Pehle ekbar Pfizer aur Moderna ka prize dekh uske storage ke liye bohut kuch lagega. Aur covaxin toh kuch bura perform nahi kar raha hai mere family members ne liya kuch side effects aaya nai aur abhi ek dam fit hai.,
@norimansaffian parent aku dah vaccine dulu. dapat Pfizer 🤲🏻😆,
@sidaddie lekin agar pfizer lag gaya toh not complaining ig likh lenge,
"Ya Allah Reham, ab Pfizer aur AZ Vaccine ki khair nai https://t.co/JdhrchHino",
Sisodia ka baap pfizer maut ka jimma lene ko taiyar nahi hai. Gaddar eska baap. https://t.co/wmuz6NuVnb,
"@tlyadeen Bila dah cukup bekalan vaksin nanti, program vaksinasi bergerak ke kawasan kecil dan kampung perlu dilaksanakan. Sekarang sukar sebab vaksin pun tak cukup. Pfizer pula perlu simpanan khas.",
@Salfakatira @sherouverine Tbh Mun nunggu pfizer nang…. 😬…,
@Sharrif Patutla negara haram tu pun guna Pfizer utk kaum dia or sbb dorg yg keluarkan vaksin tu?,
@NitinMandhar9 @PTI_News To upar ke tweet mein likha hai ki paise lagenge Pfizer ke?,
"@wenkt Sbb kau terrer sgt, apa kata kau beli lah sendiri 100 dose utk keluarga kau. Boleh minta quote dari pfizer, arrange delivery dan cucuk sendiri.",
@_kurosakiyuu Takpelah sebaik dia nak hhaahah tapi pfizer lambat la 😭😭😭😭,
"Dah boleh buka opt-in AstraZeneca untuk bawah 60 tahun kot.

Orang tua banyak dah ambil Pfizer &amp; Sinovac ni.",
"@surayahssn Jenis vaksin lain and location lain Su haha. I’ll be taking AZ dekat Shah Alam, Tok will be taking Pfizer dekat Sunway! Nasib baik time lain lain. Jenuh nak rush if time sama 🤣 Kurang bijak siapa yang set timing ni. Dah sah sah Tok tu register bawah I, why bagi same date 🧐",
"@Ocenbe Can only hope tapi from the looks of it memang tak lah. Kalau tak, takkan tiba buka opt-in dates specifically for Phase 2 recipients. Kalau rollout smooth and ready, yakin je janjikan diorang Pfizer and Sinovac",
"@msisodia Badi Pfizer ki chinta hai tumko,,, Commision de diya kya unohone??? Sputnik k liye koi order daal kya delhi sarkar ne??? Bata de public ko, Delhi sarkar ki meeting kyu nahi Live karte tum,, pm ki meeting ko Live karne ki badi jaldi thi,,, public hai public ye sab jaanti hai",
"@msisodia Bhai tum to katai wale nikle.Yahan exam ki baat vhal ri h, or ye pfizer ki lobby karne me lage h.",
"Kalau orang tua tolak vaksin, boleh bagitau nak pi mekah pun kena vaksin sekarang. Dan setakat ni vaksin yang Arab Saudi approve AZ dan Pfizer saja.",
@PTI_News Yesterday American envoy met kejriwal to lobby for pfizer,
@secawantearah @superdz Mak aku duk kalut suruh aku cancel AZ ambik Pfizer kat Perlis saja tapi aku berjaya menangkis la cakap semua sama ja.,
@omarfaayiz Camne pulak yg si mike yeadon nih? Anyone tahu tak nak counter camne? Kononnya dia nih vp company yg buat pfizer pastu dia ada health dgn medical background. Pening kepala pikir nak balas apa. https://t.co/yxHTymb9uf,
"Sebuah studi oleh Public Health England menemukan vaksin Pfizer-BioNTech 88% efektif melawan varian India B1617.2, dua minggu setelah dosis kedua. https://t.co/bYyRR4eUbw",
"@svnflowerbell Eh ada jaaa, tapi cam biasa la ada jugak tak nak 😂 kat area rumah ada dah cucuk vaksin pfizer tapi utk golongan tua dulu",
Tapi mak aku frontliner tak perlu paksa ambik az pon mmg dah dapat pfizer😗,
@ismi_ctfairuz @MuoOguri Yes. Itu untuk vaksin Pfizer dan Sinovac. Vaksin Astrazeneca ni ada PPV khas di JB sahaja.,
@syahrul_asyraf Samalah. Kena usahakan sampai dapat pfizer tu - register kat klinik kesihatan atau hospital sana.,
@afeezvanilla Mak ngan abah dua2 dah dapat 2nd dose pfizer 💕,
"@datukhensem Maybe malas nunggu kali, lambat gilak😆 Bapak ku dah settle both doses pfizer. Mak ku nunggu 2nd dose.",
"@maliqueredzuan @REALFAFAU kanz,pfizer vaksin tu hilang. tu sbb kene paham, kabel besar senang dpt. ehem ehem.",
@notttyen Kenapa suruh tunggu pfizer/sinovac?,
"Nak, mak teringin sangat nak dapat vaksin Pfizer",
"@mydzzzz sama aih 😂 bapak kmk simaok AZ ya, maok nunggu pfizer ya juak.. bagus nya mukak pake org mudak2 jak",
@yanmahmodi hahahahaha convincekan weh. pfizer ntah bila baru dpt,
Hahahshsh last skaliiiiii aku cakap kat dia kalau dia tak vaccine nanti dia takleh g haji/umrah terus dia cam hmmmm pastu dia cam okaylah tengoklah nanti kalau ada rezeki boleh lah register AZ/Pfizer juga.,
Kalau AstraZeneca ni ada kat Perak udah Aku battle nak daftar tpi Tula tkdeee. Lambat lgi ke ek Pfizer ni,
"Mak kat Ipoh tetiba col kata dah cucuk vaksin Pfizer.. haha terkejut jap.. Mak dpt mesej/col pkl 2ptg td.. gi Stadium Ipoh, tgg dlm 1/2jam camtu dah setel~ Alhamdulillah.. seronok Mak 🤭",
"Yer, sama la dgn parent kita. Dah nak tlg sign up kan tadi, pastu depa tak nak sbb kata AZ utk experiment. Kalau jadi apa2 gomen tak tanggung. Depa nak pfizer gak. Dah mintak tlg adik tlg pujuk. Tak tau la berjaya ke tak. Byk sgt wasap group ni. Tu la jadinya... https://t.co/wXzxQnxT6X",
My grandpa is so strong. He still has no side effects until today after his Pfizer shot. He was just tired and hungry la lepas kena cucuk. Aku still taktahu nak percaya ke tidak tapi itulah 😅,
@arinahsabtu Haaaa.. but did they register to get the vaccine under the mysejahtera punya? Ramai juga org tua takmau AZ nak tggu pfizer.. which is ok la still willing cumanya its very critical skrg. Melaka pun daily cases 200 kann..,
"Sejauh ini, vaksin yang disetujui Arab Saudi untuk jemaah haji 2021 adalah Pfizer, AstraZeneca, Moderna, dan Johnson &amp; Johnson. #kumparanNews https://t.co/RwK1k0JozX",
Before baca tweet ni aku dah terfikir masa berak. Ex pfizer rm60*4 rm240. Tu kira transport storage markup apa lancau. Tapi maybe gomen ambik banyak lagi dari kali 4 tu https://t.co/M0a555y1QX,
@NursaifulSyah Alamat tu nak ubah dekat mana? Yg part vaksinasi pfizer tu ke? Sebab tak silap mak aku alamat sana akak aku je sj lagi.,
@QiellaEllias niqab je kot semua boleh cuba efficacy higher than pfizer 🤪,
@PnuttYusof @maliqueredzuan Boleh register pfizer? Bukan dapat antara pfizer atau sinovac ke? Macamana nak register pfizer dkt mysejahtera?,
"@khalidkarim I totally agree! I registered for my dad in MySejahtera for Pfizer tapi tak dapat2 lagi. So today I registered him for AZ tapi masuk waiting list coz apparently slots dah penuh. Sebab tak tau bila boleh dapat vax, terpaksa kiasu register semua.",
"Haritu tanya mak aku dia nak AZ tak, dia kata tak nak. Tetiba dah pukul 5 mai kata nak AZ tapi mengadu dah full haha lepastu redha jelah tunggu Pfizer je 😂😂",
@___znp Patwa register kat mysejahtera ea? Yang tu memang take time sikit. For now slot utk above 60 for pfizer/sinovac. Kalau patwa nak register yg AZ yg memang cepat tapi kena area klang valley/penang/sarawak/johor huhu,
still want to wait for pfizer or sinovac.. tah zaman bila ntah tu,
@maliqueredzuan @romyjarr Benda ni haritu @Khairykj dah explain rasanya. AZ ada issue besar blood clot dsbnya yg membuatkan kurang keyakinan terhadap AZ (padahal WHO/NPRA dah approve pun) dan seterusnya rejection. Tapi masalahnya supply AZ paling banyak vs Pfizer/Sinovac. So how do we resolve?,
"@keywai_ @FarrahFahme Setuju!!! Tengah ralit tgk movie, tau2 jer auuuuuww!!! Kene dah Pfizer 1 shot.. 😂😂🤣!!!",
"@snsh_catlady Dekat dalam mysejahtera you letak tak both of them ada sakit chonic? My dad dapat last month sebab dia ada kencing manis and darah tinggi. I think haritu KJ ada bagitau yang more vaccine will come in August. Now still ada je Pfizer, my stepmom baru dapat last week",
@Asad_Umar Asad bhai kuch saudi labor ka bhi khyal kar lain Astrazanic ya Pfizer ka 30 plus log k lia jin kay pass visa ya iqama hai saudi ka yaha entry ban hai baghir in vicine kay lagway with certificate bardi mahrbani hogi job kay masail ho rahay hain plz,
Studi Inggris: Vaksin Pfizer dan AstraZeneca Efektif Melawan Gejala COVID-19 Varian B1617.2 https://t.co/zAmVOEgptf,
@zuhairizainol Okay cantik. Nak cari pfizer dgn sinovac je lagi,
@Kfaizureen @elorayen Ada darah tinggi ..yg lain xde..my dad darah tinggi n history jantung..mcm mana tahu pfizer ogos baru ada?,
"@AwwallSNA How old is your mum scha? Itulah i pun tak nampak ada orang share elders with a lot of diseases ada side effects. Just nampak yang muda muda je demam, sakit kepala etc. Idk where did my MIL read all those stuffs 😥 i memang nak encourage AZ ni cepattt sikit dari tunggu pfizer",
Done 1st Dose Pfizer. Lepas injection so far okay cuma lenguh d lengan and rasa tekak kering. Harap xda apa2 la nanti.,
"@MSR_Pahadi @Ashutos79367615 @mvmeet Seeing two bakhts chats 😂
Garib log mar rhe h be modi sarkar me 
Pfizer vaccine ko license nhi Mila or coronil ko mil gya license India me
Garib logo ko 500 rs die hr mahine modi sarkar ne 
Koi tax reform nhi dia
Or 20 lakh crore ka koi hisab nhi h Or ha bolunga psus k bare me",
"Kalau register nama utk AZ, nama dkt Pfizer di drop ke tak? Ke nama hanya akan didrop once dah dpt salah satu vaccine?",
"@naimfauzi__ @r0ttenbuttercup Haaa biar je. Don’t waste your energy on people like that. Suh dia tggu je pfizer, cpt sikit turn org lain yg betul nak tu.",
"Nota:

Syukur kepada Tuhan, waktu ini abah mama sudah mengambil suntikan vaksin dos pertama #Pfizer 

Mungkin sebab itu, impak tidak seteruk mana terhadap mereka yang warga emas.",
"@naimfauzi__ @r0ttenbuttercup Don’t bother about them. At the end, dorang tengok ramai da vaccinated eventually they will follow. Tanya balik, covid bahaya ke vaccine lg bahaya? Side effects u makan ubat apa sekali pun ada side effects, ni kan pula vaccine. Nak tggu pfizer, ckp dia covid tak tggu2 ya",
Kebanyakan orang tua nak Pfizer atau Sinovac vaksin.,
@eddowz If I can...gov servant jgk tu..bukan dy ambik Astra pun...dpt Pfizer kot,
Bukak pake org muda jak eh az tok org tua degil gilak nunggu pfizer la sinovac la astagaa dah convince namena pun sikmok 🥲,
"@riezforester Best nye, dpt pfizer ke? Ntah kenapa x dpt lagi tarikh for pick.. well diorg mmg register lambat skit sbb masa tu ragu2 la amende tp lepas aku tarbiah diorg register lah.. dh betul poskod semua..",
"@Tabung_Haji Assalamualaikum TH, nak tanya is it true bagi yg nk mengerjakan ibadat haji, Saudi x terima sinovac?
""UAE hanya allow Pfizer and AZ only.If patient has taken one dose of Sinovac can still take first dose Pfizer or AZ after 3 weeks""
Betul ke? Mohon pencerahan.",
@cik_saya Hahah ni Pfizer la ek?,
I yang dpt pfizer pun sama demam jgk. Sama je semua vaksin ada side effect dia 🙄 https://t.co/tpB2KtOPuZ,
"@naimfauzi__ @r0ttenbuttercup Besides, we just need 50% je. Az dah 76%. Good enough. Tp nakkk juga pfizer haa sila la tunggu",
@4idaFarisha @najzkc mak aku pula nak tunggu pfizer juga nak sama dengan kakak kakak dia🥲,
"@mn_naqi Kan!!!! Tak bersyukur siot dapat Pfizer! If i got Pfizer i will go straight away! Sakit nya hati, apa kan daya dapat AZ je.",
Kalau ad jual pfizer tu aku sanggup beli..,
@en_musem Aku bukan apa. Ritu hospital dah call tapi dokter tak bagi ambik sebab dah nak bersalin. Dokter cakap bf mommy boleh ambik pfizer je at that time. Tapi tengok newest info AZ boleh ambik jugak. Tu nak tanya dulu. Acik konpius,
@yaseojoon Mak n ayah aku pfizer,
@nani_radz Tapi dia mintak no ic je tadi? Kat tempat dialysis rasanya boleh dapat kot insyaallah. Kwn2 dialysis mak aku ada 15 org yg da di vaccine smlm. Dorg dapat Pfizer.,
"@FieEomma Mostly dh dpt vaksin, nk2 dpt pfizer plk tu😒 kalau x lockdown pun diorg kesah ape.. gaji jln, elaun jalan, keje mcm haram.. nmg patut kene sule pun sekor2 tu..",
@katklc If yg dr phase 2 tu tak silap Pfizer and sinovac imo. 🤔 If dr yg volunteer program yg today open 2.0 and batch 1.0 tu AZ.,
@KhiladiEraa Moderna kabhi nhi aayegi .. baaki pfizer ka abhi deal fix nhi ho paa raha they want indemnity,
Utafiti wasema chanjo za Pfizer na Astra Zeneca ni kinga dhidi ya Korona kabila ya India. https://t.co/B5HQqngZHL,
@iwan_rashid @MuhyiddinYassin @AzminAli @IsmailSabri60 Aku tgu q nak pfizer or sinovac ahaha,
"@501Awani berita Iceberg era di pandemik covid gelombang kedua , 

apakah telah ada  
program vaksin pfizer biontech, astrazeneca 
di Kedah mencegah pandemik covid ?",
@nurunnawal Bagi ni je. https://t.co/24yFRC5e4H,
"@enylyana Hahahah.. Mmg bagus la pfizer ni, sbb tu la “geng kayangan” ni potong que. ahaks

Okay la demam kura2, nnti esok lusa baik la tu, get well soon enie!",
Harap laaa semua gov servants dapat pfizer. 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 jebal,
Semua tunggu Pfizer 🤭🤭 https://t.co/NvTwkkD4HJ,
@mumuedstar Setuju. Memang ada yang menunggu Pfizer and Sinovac. Tapi dalam kes yang mencanak naik ni. Whatever yang ada seharusnya diambil dulu. Pada aku jadi tanggungjawab anak-anak untuk inform ibu ayah masing-masing.,
Kau dah dapat pfizer kau slowkan proses untuk tulang belakang kau eh @IsmailSabri60 ?? Dafi dpt dah vaksin? Kasi laju sikit baru semua rakyat dpt divaksin. Baru semua boleh fight sama2. Ni bukan zaman kau muda2 kita dengar je cakap orang tua bulat2. Kita nak pantas kerjanya https://t.co/YhGNL8aqTZ,
@SSSKaptenPisang @sharkyishas Make sure dapat Pfizer. Bukan Faisal 😂,
@souravjain540 @narendramodi Bhai Cryogenic refigeration mai mangana padega yahan bhi Bhi cryogenic refigerators lagane Padhenge . RNA vaccines are future of vaccines Taiyari karenge yo ho Jayega delhi me to pehle se in logo ne taiyari kar li thi Jab pfizer ne medicine announce ki thi tabhi.,
@AbdulHadiNasri @HermyRahim @JKJAVMY Rasanya ramai yg 60 tahun ke atas nak tunggu pfizer atau sinnovac.,
"Vaksin Pfizer dan AstraZeneca memberikan perlindungan 81% terhadap Varians Virus Covid-19 dari India (B. 1.617) 

Dan melindungi 87% terhadap varians Virus Covid-19 dari Inggris (B. 1.1.7). https://t.co/NjZ4dI1ml6",
@Wan_Imeranz Betul...kawan aku dapat pfizer demam 3 hari. Tapi orang lain sibuk tunggu pfizer kata bagus sangat. Suka dia la. Ahhh marah! Aku demam kura kura 🤣,
@Thiaga_Tyger Tp ada je warga emas dapat pfizer. Waduh². Xpe. Lupakan jelaaaa.,
"@amarsa13 Ada juga report kata new variant ni tak leh pakai strategy one dose sbb protection tak cukup. Dari pfizer memang kata 21-28 days. Anyway, kita open jek dengan semua new evidence. The knowledge is fluid jek. No problemo.",
Bukan ke sekarang Fasa 2 yang mana untuk golongan warga emas. Kenapa buka AZ untuk diorang ? Tak cukup ke vaccine Pfizer ? https://t.co/HXirIJzJXs,
"@AmmarTiger2 @fahmi_fadzil @The_Mamu Boh, Sinovac 18% jer. KJ punya figure total pfizer, AZ, sinovac, sputnik dan cansino. Gi tanya KJ la mana vaksin pfizer, sputnik dan cansino. Sinovac meet target supply",
"Abah Pfizer , Mama Sinovac , dua2 dah complete second dose sekian lama , and now yg high risk ialah anak2 dia 😂😭 Moga dijauhi covid 😭",
Efektivitas terlihat setelah vaksin disuntikkan sebanyak dua dosis.  https://t.co/gwiSWEd2st,
@Yes_Ma_G tunggu jugak ni sebab parents aku ngam2 bawah 60. hahah. nak tolong atok aku dia dah relax dapat pfizer.,
"My mom and my dad got pfizer vaccine, Alhamdulillah both okay cuma lenguh ja. Anak dia yang takut siap beli panadol dua papan incase demam ke apa https://t.co/FDenTBk3Qj",
"Susah nau nak suruh org ambik AZ ni, nak tggu jugak pfizer tu eeeee sama je semua vaksin gak!!! Geram aque",
"Studi Pfizer (yg tidak dipublish oleh MSM) menunjukkan   79% anak usia &gt;12 tahun yang divaksin covid di AS mengalami efek samping seperti :
Demam &gt;38°C
Muntah
Diare
Nyeri otot dan sendi
Sakit kepala
Kelelahan
https://t.co/mJ3wkAGQWY
https://t.co/mJ3wkAGQWY",
Realitinya. Fasa 2 or PICK ni is TOO SLOW. my husband has cancer yg high risk ni pun x dipanggil lagi. And he has to risk going for quarterly check up for his watch and wait period. Nak keluar ke hospital je dah risk. I am also registering him for AZ. Nak tggu pfizer tah bila tah,
"PFIZER......👌🏽👌🏽👌🏽👌🏽

 Baik, 2 Vaksin Ini Ampuh Lawan Corona 'Ganas' India

https://t.co/IgzOesRT4r",
"Selalunya yang berumur ni tunggu Pfizer, sebab geng2 yang dah suntik PICK semua Pfizer nanti dibanding-bandingkan pula 🤭 https://t.co/Tt0CHA0rJg",
@unarifya Hamdulilah!! Tu as fais le Pfizer?,
"tak kira, sis nak pfizer jugak! https://t.co/24evVoNsJU",
@pijanuna @MrsMyeolchi Better register jer sbb nnti nk tunggu yg sinovac pfizer tuh ntah bila.. org register dh lama tak dpt2 update pun 😓,
"@khalidkarim Pfizer kan follow Q, so kita sabar je lah sikit lg. Dah nak dekat dah. Moga Allah lindungi kita.",
"“ade org nak tggu pfizer yg tak tau bila boleh dpt. ambil je la mana2 vaccine pun. sama je”, ummi. this mindset is gold. oh i lover her. such a bless. Alhamdulillah. for those who struggling to convince the parents... fighting okayh!!! 💪🏼💪🏼💪🏼",
@Shadzreen_ Untuk pfizer saja perlukan -70c. Yang lain lain takyah.,
Blah blah blah. Blah blah blah blah. Blah blah blah blah blah. And I emphasise blah blah blah... I got the Pfizer shots so it's all good... Blah blah blah blah blah. I am the Prime Minister of this stolen nation blah blah blah... https://t.co/MacHENZZb1,
"@onelLioneel @Salfakatira How old is yr parents ba? Mun sidak below 60, ada kemungkinan dapat sinovac or astra mun nunggu turn. Mun dh elder, mmg pfizer la jadinya",
@syah1ran Haha cibai xpa lah tggu pfizer ja la,
"habis tu kalau at the end tak dapat juga pfizer, lagi rela tak kena vaksin? ah sudah tetiba dah jadi separa antivac pula. bingung aku nak argue dah. ni senyap je dah ni mesti dah kecik hati. kalau cakap lebih2 lagi nanti takut bunyi kasar pula.",
"antara alasannya sebab mak dia dapat pfizer so dia rasa dia layak pfizer juga. siapa nak cakap kat dia yang stok pfizer ni ada kat ibu negeri aje? :( kalau tak salah akulah, daerah bukan ibu negeri ada sinovac je nanti.",
"sebab az ke? bukan pfizer? padahal az lebih berkesan untuk warga emas. kita kena percayakan kajian sains, bukannya khabar forward many times dalam whatsapp.",
Ada healthcare workers pun kecilkan orang yang ambil AZ. Tahulah ambil Pfizer. Tapi vaksin yang terbaik adalah vaksin yang available. https://t.co/FX23tmJjRT,
Macam mana ya nak cakap sibuk sangat nak tunggu pfizer yang tah bila nak sampai tu orang nak daftarkan Az tak nak tak nak aih sabo betullah susahlah macam ni,
"Alhamdulillah, akhirnya abah terbuka hati nak register for astrazeneca vaccine. Kalau tak selama ni nak tggu yg pfizer/sinovac tu hmm aku rasa yang tu sampai bang jamil mampus pun belum tentu dapat lagi",
"#PalingPopuler 20 juta dosis vaksin dari Pfizer, Moderna dan Johnson &amp; Johnson ini merupakan tambahan dari 60 juta dosis vaksin AstraZeneca yang sudah direncanakan Biden untuk dikirim ke negara-negara lain. https://t.co/o97XDyM3qc",
"Vaksin tambahan masih dikembangkan untuk menyebabkan kemerosotan pada organ tertentu, termasuk jantung, paru-paru dan otak.

Setelah dua dekad di Pfizer, Profesor Yedon mengetahui fungsi dan tujuan penyelidikan dan pembangunan Pfizer gergasi farmasi, dan menyatakan bahawa tujuan",
haih ye sangat pls la cucuk la saya AZ ke pfizer ke apa cucuk je wei takisah ah penat dah hidup camni https://t.co/Eo5UfzwJtB,
"Bekas Ketua Saintis Pfizer, Mike Yeedon sekali lagi menyatakan pendiriannya bahawa sekarang sudah terlambat untuk menyelamatkan mereka yang telah disuntik dengan bahan yang secara terbuka disebut ""vaksin Covid-19.""",
